Order ID,Ship Mode,Count of Shipping ID
CA-2011-141313,Standard Class,1
CA-2011-141355,Standard Class,1
CA-2011-141607,Standard Class,1
CA-2011-141649,Same Day,1
CA-2011-141726,First Class,1
CA-2011-141796,Same Day,1
CA-2011-141817,Standard Class,1
CA-2011-141838,Second Class,1
CA-2011-141901,Standard Class,1
CA-2011-142048,First Class,1
CA-2011-142314,Standard Class,1
CA-2011-142510,Standard Class,1
CA-2011-142587,First Class,1
CA-2011-142727,Second Class,1
CA-2011-142769,Same Day,1
CA-2011-142839,Standard Class,1
CA-2011-142951,Same Day,1
CA-2011-142965,Same Day,1
CA-2011-142979,Standard Class,1
CA-2011-143168,Second Class,1
CA-2011-143182,Standard Class,1
CA-2011-143210,First Class,1
CA-2011-143336,Second Class,1
CA-2011-143371,Standard Class,1
CA-2011-143385,Standard Class,1
CA-2011-143413,Standard Class,1
CA-2011-143637,Second Class,1
CA-2011-143840,Standard Class,1
CA-2011-143903,Standard Class,1
CA-2011-143917,Second Class,1
CA-2011-144029,Standard Class,1
CA-2011-144071,Standard Class,1
CA-2011-144281,Second Class,1
CA-2011-144407,Standard Class,1
CA-2011-144414,Standard Class,1
CA-2011-144624,Standard Class,1
CA-2011-144666,Second Class,1
CA-2011-144974,Standard Class,1
CA-2011-145212,Standard Class,1
CA-2011-145254,Standard Class,1
CA-2011-145317,Standard Class,1
CA-2011-145387,Second Class,1
CA-2011-145541,Standard Class,1
CA-2011-145576,Second Class,1
CA-2011-145800,Standard Class,1
CA-2011-145926,Standard Class,1
CA-2011-146283,Standard Class,1
CA-2011-146500,Standard Class,1
CA-2011-146528,Second Class,1
CA-2011-146591,First Class,1
CA-2011-146640,Standard Class,1
CA-2011-146703,Second Class,1
CA-2011-146731,Standard Class,1
CA-2011-146815,Standard Class,1
CA-2011-146843,Standard Class,1
CA-2011-146864,Standard Class,1
CA-2011-146885,Standard Class,1
CA-2011-146969,Standard Class,1
CA-2011-146990,First Class,1
CA-2011-146997,Standard Class,1
CA-2011-147235,Standard Class,1
CA-2011-147298,Standard Class,1
CA-2011-147543,Standard Class,1
CA-2011-147900,Standard Class,1
CA-2011-147914,Standard Class,1
CA-2011-148040,Standard Class,1
CA-2011-148285,Standard Class,1
CA-2011-148369,Standard Class,1
CA-2011-148383,Standard Class,1
CA-2011-148425,Standard Class,1
CA-2011-148488,Standard Class,1
CA-2011-148586,Standard Class,1
CA-2011-148614,Standard Class,1
CA-2011-148761,Standard Class,1
CA-2011-148782,Standard Class,1
CA-2011-148915,Standard Class,1
CA-2011-148950,Standard Class,1
CA-2011-149020,Standard Class,1
CA-2011-149055,Standard Class,1
CA-2011-149104,Second Class,1
CA-2011-149244,Standard Class,1
CA-2011-149524,First Class,1
CA-2011-149538,Standard Class,1
CA-2011-149594,Standard Class,1
CA-2011-149643,Standard Class,1
CA-2011-149958,Standard Class,1
CA-2011-150203,First Class,1
CA-2011-150245,Second Class,1
CA-2011-150301,First Class,1
CA-2011-150329,Standard Class,1
CA-2011-150490,Standard Class,1
CA-2011-150518,Standard Class,1
CA-2011-150581,Standard Class,1
CA-2011-150798,Second Class,1
CA-2011-1510,Standard Class,1
CA-2011-151001,First Class,1
CA-2011-151078,Same Day,1
CA-2011-151162,Standard Class,1
CA-2011-151295,Standard Class,1
CA-2011-151330,First Class,1
CA-2011-151379,Standard Class,1
CA-2011-151554,First Class,1
CA-2011-151708,Standard Class,1
CA-2011-151792,Second Class,1
CA-2011-151897,Standard Class,1
CA-2011-151946,Standard Class,1
CA-2011-151953,Standard Class,1
CA-2011-151967,Standard Class,1
CA-2011-151995,First Class,1
CA-2011-152100,Standard Class,1
CA-2011-152233,First Class,1
CA-2011-152254,Same Day,1
CA-2011-152268,Standard Class,1
CA-2011-152296,First Class,1
CA-2011-152345,Second Class,1
CA-2011-152422,Second Class,1
CA-2011-152443,Standard Class,1
CA-2011-152562,Standard Class,1
CA-2011-152618,First Class,1
CA-2011-152849,Standard Class,1
CA-2011-152905,Standard Class,1
CA-2011-153087,Standard Class,1
CA-2011-153150,Second Class,1
CA-2011-153479,Standard Class,1
CA-2011-153619,Same Day,1
CA-2011-153808,Second Class,1
CA-2011-153850,Standard Class,1
CA-2011-153913,Second Class,1
CA-2011-153927,First Class,1
CA-2011-153969,Standard Class,1
CA-2011-153976,Second Class,1
CA-2011-153983,Standard Class,1
CA-2011-154095,Standard Class,1
CA-2011-154158,Second Class,1
CA-2011-154165,Standard Class,1
CA-2011-154186,Second Class,1
CA-2011-154592,First Class,1
CA-2011-154599,Standard Class,1
CA-2011-154627,First Class,1
CA-2011-154641,Standard Class,1
CA-2011-154669,Second Class,1
CA-2011-154781,Standard Class,1
CA-2011-154837,Second Class,1
CA-2011-154893,Standard Class,1
CA-2011-154963,Standard Class,1
CA-2011-155208,Standard Class,1
CA-2011-155264,Second Class,1
CA-2011-155271,Same Day,1
CA-2011-155390,Standard Class,1
CA-2011-155593,Standard Class,1
CA-2011-155796,Second Class,1
CA-2011-155852,Second Class,1
CA-2011-155887,Standard Class,1
CA-2011-156006,Second Class,1
CA-2011-156160,Standard Class,1
CA-2011-156244,Standard Class,1
CA-2011-156314,First Class,1
CA-2011-156342,Second Class,1
CA-2011-156349,Standard Class,1
CA-2011-156433,Standard Class,1
CA-2011-156545,First Class,1
CA-2011-156587,First Class,1
CA-2011-156594,Second Class,1
CA-2011-156601,Standard Class,1
CA-2011-156790,Second Class,1
CA-2011-156993,Standard Class,1
CA-2011-157147,Standard Class,1
CA-2011-157546,First Class,1
CA-2011-157609,Second Class,1
CA-2011-157623,Standard Class,1
CA-2011-157644,First Class,1
CA-2011-157721,First Class,1
CA-2011-157784,First Class,1
CA-2011-157882,Second Class,1
CA-2011-157924,First Class,1
CA-2011-158029,Standard Class,1
CA-2011-158064,Standard Class,1
CA-2011-158225,Standard Class,1
CA-2011-158274,Second Class,1
CA-2011-158281,Standard Class,1
CA-2011-158337,Second Class,1
CA-2011-158372,Standard Class,1
CA-2011-158442,Same Day,1
CA-2011-158470,Second Class,1
CA-2011-158540,First Class,1
CA-2011-158771,Same Day,1
CA-2011-159121,Standard Class,1
CA-2011-159184,Standard Class,1
CA-2011-159310,Standard Class,1
CA-2011-159338,First Class,1
CA-2011-159478,Standard Class,1
CA-2011-159520,Standard Class,1
CA-2011-159625,Standard Class,1
CA-2011-159681,Standard Class,1
CA-2011-159709,Standard Class,1
CA-2011-159800,First Class,1
CA-2011-159814,Standard Class,1
CA-2011-159835,Standard Class,1
CA-2011-159849,Same Day,1
CA-2011-160066,Standard Class,1
CA-2011-160094,First Class,1
CA-2011-160157,Standard Class,1
CA-2011-160262,Second Class,1
CA-2011-160276,Standard Class,1
CA-2011-160738,Standard Class,1
CA-2011-160766,Same Day,1
CA-2011-160773,Standard Class,1
CA-2011-161032,Standard Class,1
CA-2011-161249,Standard Class,1
CA-2011-161508,Standard Class,1
CA-2011-161634,Standard Class,1
CA-2011-162089,First Class,1
CA-2011-162278,Second Class,1
CA-2011-162362,Standard Class,1
CA-2011-162684,Standard Class,1
CA-2011-162775,Second Class,1
CA-2011-162866,Standard Class,1
CA-2011-162992,First Class,1
CA-2011-163013,Standard Class,1
CA-2011-163034,Standard Class,1
CA-2011-163223,Standard Class,1
CA-2011-163293,First Class,1
CA-2011-163412,Second Class,1
CA-2011-163419,Second Class,1
CA-2011-163447,Standard Class,1
CA-2011-163468,First Class,1
CA-2011-163552,Standard Class,1
CA-2011-163559,Second Class,1
CA-2011-163650,First Class,1
CA-2011-163748,Standard Class,1
CA-2011-163867,First Class,1
CA-2011-164182,Standard Class,1
CA-2011-164210,Second Class,1
CA-2011-164224,Second Class,1
CA-2011-164259,First Class,1
CA-2011-164315,Standard Class,1
CA-2011-164385,Second Class,1
CA-2011-164469,Second Class,1
CA-2011-164721,Second Class,1
CA-2011-164742,Second Class,1
CA-2011-164749,First Class,1
CA-2011-164861,Second Class,1
CA-2011-164903,Standard Class,1
CA-2011-164910,Second Class,1
CA-2011-164973,Standard Class,1
CA-2011-165309,Standard Class,1
CA-2011-165379,Standard Class,1
CA-2011-165393,First Class,1
CA-2011-165428,First Class,1
CA-2011-165477,Second Class,1
CA-2011-165540,Standard Class,1
CA-2011-165568,Standard Class,1
CA-2011-165764,Standard Class,1
CA-2011-165806,Same Day,1
CA-2011-165974,Standard Class,1
CA-2011-166051,Standard Class,1
CA-2011-166086,Standard Class,1
CA-2011-166191,Second Class,1
CA-2011-166457,Second Class,1
CA-2011-166471,Standard Class,1
CA-2011-166555,First Class,1
CA-2011-166590,Standard Class,1
CA-2011-166716,Second Class,1
CA-2011-166730,First Class,1
CA-2011-166744,Standard Class,1
CA-2011-166863,Standard Class,1
CA-2011-166884,Second Class,1
CA-2011-166891,First Class,1
CA-2011-166954,Standard Class,1
CA-2011-166961,Standard Class,1
CA-2011-166989,Standard Class,1
CA-2011-167164,Second Class,1
CA-2011-167199,Standard Class,1
CA-2011-167360,Second Class,1
CA-2011-167486,Standard Class,1
CA-2011-167724,Standard Class,1
CA-2011-167850,Standard Class,1
CA-2011-167927,Standard Class,1
CA-2011-167997,First Class,1
CA-2011-168130,Same Day,1
CA-2011-168158,Standard Class,1
CA-2011-168305,Standard Class,1
CA-2011-168312,Standard Class,1
CA-2011-168368,Second Class,1
CA-2011-168473,Standard Class,1
CA-2011-168494,Second Class,1
CA-2011-168592,Standard Class,1
CA-2011-168823,First Class,1
CA-2011-168984,Standard Class,1
CA-2011-1690,Same Day,1
CA-2011-169019,Standard Class,1
CA-2011-169033,Standard Class,1
CA-2011-169061,Second Class,1
CA-2011-169257,Standard Class,1
CA-2011-169446,Standard Class,1
CA-2011-169460,Second Class,1
CA-2011-169642,Second Class,1
CA-2011-169649,Standard Class,1
CA-2011-169684,First Class,1
CA-2011-169726,Standard Class,1
CA-2011-169775,Second Class,1
CA-2011-169803,Standard Class,1
CA-2011-169852,Standard Class,1
CA-2011-1800,First Class,1
CA-2011-2590,Standard Class,1
CA-2011-320,Standard Class,1
CA-2011-3200,Second Class,1
CA-2011-3390,Second Class,1
CA-2011-370,Standard Class,1
CA-2011-3790,First Class,1
CA-2011-4310,First Class,1
CA-2011-4370,Standard Class,1
CA-2011-4390,Second Class,1
CA-2011-450,Standard Class,1
CA-2011-460,Second Class,1
CA-2011-4710,First Class,1
CA-2011-4850,Standard Class,1
CA-2011-4880,First Class,1
CA-2011-5260,Second Class,1
CA-2011-5810,Standard Class,1
CA-2011-5840,Standard Class,1
CA-2011-6580,Standard Class,1
CA-2011-6800,First Class,1
CA-2011-6880,First Class,1
CA-2011-760,Second Class,1
CA-2011-770,Standard Class,1
CA-2011-7860,Standard Class,1
CA-2011-8190,Second Class,1
CA-2011-8330,Standard Class,1
CA-2011-8390,Second Class,1
CA-2011-8490,Standard Class,1
CA-2011-8990,Standard Class,1
CA-2011-9140,Second Class,1
CA-2011-9390,Standard Class,1
CA-2011-9430,Second Class,1
CA-2011-9510,First Class,1
CA-2012-100146,Standard Class,1
CA-2012-100216,First Class,1
CA-2012-100251,Standard Class,1
CA-2012-100454,Standard Class,1
CA-2012-100545,Standard Class,1
CA-2012-100573,Standard Class,1
CA-2012-100657,Standard Class,1
CA-2012-100685,Second Class,1
CA-2012-100734,Standard Class,1
CA-2012-100769,Same Day,1
CA-2012-100818,Second Class,1
CA-2012-100888,Standard Class,1
CA-2012-101000,Standard Class,1
CA-2012-101007,Second Class,1
CA-2012-101091,Second Class,1
CA-2012-101126,Second Class,1
CA-2012-101154,First Class,1
CA-2012-101707,Standard Class,1
CA-2012-101868,Standard Class,1
CA-2012-101889,Standard Class,1
CA-2012-101910,Standard Class,1
CA-2012-101924,Standard Class,1
CA-2012-102015,Standard Class,1
CA-2012-102036,Standard Class,1
CA-2012-102260,Standard Class,1
CA-2012-102281,First Class,1
CA-2012-102316,Second Class,1
CA-2012-102491,Standard Class,1
CA-2012-102582,Standard Class,1
CA-2012-102722,First Class,1
CA-2012-102778,First Class,1
CA-2012-102806,Standard Class,1
CA-2012-102848,Second Class,1
CA-2012-102855,Same Day,1
CA-2012-102876,Standard Class,1
CA-2012-103072,Second Class,1
CA-2012-103093,Standard Class,1
CA-2012-103135,Standard Class,1
CA-2012-103177,First Class,1
CA-2012-103205,Second Class,1
CA-2012-103716,Standard Class,1
CA-2012-103723,Standard Class,1
CA-2012-103772,Standard Class,1
CA-2012-103793,Standard Class,1
CA-2012-103835,Standard Class,1
CA-2012-103870,Standard Class,1
CA-2012-103933,First Class,1
CA-2012-103954,Second Class,1
CA-2012-103961,Standard Class,1
CA-2012-104038,First Class,1
CA-2012-104052,First Class,1
CA-2012-104059,Second Class,1
CA-2012-104115,Standard Class,1
CA-2012-104129,Standard Class,1
CA-2012-104241,Standard Class,1
CA-2012-104297,First Class,1
CA-2012-104346,Standard Class,1
CA-2012-104486,Standard Class,1
CA-2012-104493,Standard Class,1
CA-2012-104514,Second Class,1
CA-2012-104626,Standard Class,1
CA-2012-104871,Standard Class,1
CA-2012-104941,Standard Class,1
CA-2012-104948,Standard Class,1
CA-2012-105102,Second Class,1
CA-2012-105158,Standard Class,1
CA-2012-105221,First Class,1
CA-2012-105312,First Class,1
CA-2012-105347,Standard Class,1
CA-2012-105361,Standard Class,1
CA-2012-105508,Standard Class,1
CA-2012-105571,Standard Class,1
CA-2012-105599,Same Day,1
CA-2012-105613,Standard Class,1
CA-2012-105627,Standard Class,1
CA-2012-105634,Standard Class,1
CA-2012-105690,Second Class,1
CA-2012-105725,Standard Class,1
CA-2012-105844,Second Class,1
CA-2012-105970,Standard Class,1
CA-2012-106187,Standard Class,1
CA-2012-106208,Standard Class,1
CA-2012-106215,Standard Class,1
CA-2012-106257,Second Class,1
CA-2012-106320,Standard Class,1
CA-2012-106362,Standard Class,1
CA-2012-106565,First Class,1
CA-2012-106978,Standard Class,1
CA-2012-107020,Standard Class,1
CA-2012-107083,Standard Class,1
CA-2012-107468,Standard Class,1
CA-2012-107678,Standard Class,1
CA-2012-107685,Second Class,1
CA-2012-107741,First Class,1
CA-2012-107902,Standard Class,1
CA-2012-107937,Standard Class,1
CA-2012-108119,Standard Class,1
CA-2012-108259,Standard Class,1
CA-2012-108532,Standard Class,1
CA-2012-108588,Standard Class,1
CA-2012-108665,Standard Class,1
CA-2012-108672,Standard Class,1
CA-2012-109001,Standard Class,1
CA-2012-109113,Standard Class,1
CA-2012-109169,Standard Class,1
CA-2012-109190,Standard Class,1
CA-2012-109197,Standard Class,1
CA-2012-109337,Second Class,1
CA-2012-109386,Second Class,1
CA-2012-109470,Second Class,1
CA-2012-109512,Same Day,1
CA-2012-109575,Standard Class,1
CA-2012-109603,Standard Class,1
CA-2012-109638,Standard Class,1
CA-2012-109708,Second Class,1
CA-2012-109736,First Class,1
CA-2012-109862,Standard Class,1
CA-2012-109939,Standard Class,1
CA-2012-110016,Standard Class,1
CA-2012-110093,Standard Class,1
CA-2012-110247,Standard Class,1
CA-2012-110289,Standard Class,1
CA-2012-110324,Standard Class,1
CA-2012-110345,Second Class,1
CA-2012-110457,Standard Class,1
CA-2012-110548,Standard Class,1
CA-2012-110632,Second Class,1
CA-2012-110667,Standard Class,1
CA-2012-110744,Standard Class,1
CA-2012-110765,Second Class,1
CA-2012-110814,Second Class,1
CA-2012-110863,Standard Class,1
CA-2012-110870,First Class,1
CA-2012-110877,First Class,1
CA-2012-110891,Standard Class,1
CA-2012-110947,Standard Class,1
CA-2012-111017,Standard Class,1
CA-2012-111038,Standard Class,1
CA-2012-111073,Standard Class,1
CA-2012-111094,Standard Class,1
CA-2012-111164,Standard Class,1
CA-2012-111199,Standard Class,1
CA-2012-111206,Standard Class,1
CA-2012-111234,Standard Class,1
CA-2012-111297,Standard Class,1
CA-2012-111325,First Class,1
CA-2012-111339,First Class,1
CA-2012-111395,Standard Class,1
CA-2012-111458,Standard Class,1
CA-2012-111507,Standard Class,1
CA-2012-111514,First Class,1
CA-2012-111612,Standard Class,1
CA-2012-111703,Standard Class,1
CA-2012-111780,Second Class,1
CA-2012-111829,First Class,1
CA-2012-111864,Same Day,1
CA-2012-111948,Same Day,1
CA-2012-111990,Standard Class,1
CA-2012-112011,Standard Class,1
CA-2012-112053,Second Class,1
CA-2012-112116,Second Class,1
CA-2012-112130,Standard Class,1
CA-2012-112144,Standard Class,1
CA-2012-112214,Standard Class,1
CA-2012-112305,Standard Class,1
CA-2012-112319,Standard Class,1
CA-2012-112375,Standard Class,1
CA-2012-112452,Same Day,1
CA-2012-112522,Standard Class,1
CA-2012-112557,First Class,1
CA-2012-112571,Same Day,1
CA-2012-112711,Standard Class,1
CA-2012-112767,Standard Class,1
CA-2012-112823,Standard Class,1
CA-2012-113040,Standard Class,1
CA-2012-113110,Standard Class,1
CA-2012-113131,Same Day,1
CA-2012-113145,Standard Class,1
CA-2012-113152,Standard Class,1
CA-2012-113173,Second Class,1
CA-2012-113215,Standard Class,1
CA-2012-113222,Same Day,1
CA-2012-113404,Same Day,1
CA-2012-113523,Standard Class,1
CA-2012-113628,Standard Class,1
CA-2012-113740,Second Class,1
CA-2012-113901,Standard Class,1
CA-2012-113971,Standard Class,1
CA-2012-114048,Standard Class,1
CA-2012-114069,Second Class,1
CA-2012-114237,First Class,1
CA-2012-114300,Standard Class,1
CA-2012-114468,Same Day,1
CA-2012-114503,Standard Class,1
CA-2012-114811,Same Day,1
CA-2012-114923,Standard Class,1
CA-2012-115091,Standard Class,1
CA-2012-115168,Standard Class,1
CA-2012-115392,Second Class,1
CA-2012-115399,First Class,1
CA-2012-115420,Standard Class,1
CA-2012-115511,Standard Class,1
CA-2012-115567,Standard Class,1
CA-2012-115693,Standard Class,1
CA-2012-115742,Standard Class,1
CA-2012-115798,Standard Class,1
CA-2012-115847,Second Class,1
CA-2012-115924,Second Class,1
CA-2012-115938,Standard Class,1
CA-2012-115945,Standard Class,1
CA-2012-116092,Second Class,1
CA-2012-116260,Standard Class,1
CA-2012-116484,Standard Class,1
CA-2012-116512,Standard Class,1
CA-2012-116638,Second Class,1
CA-2012-116687,Standard Class,1
CA-2012-116750,Second Class,1
CA-2012-116841,Standard Class,1
CA-2012-116876,Standard Class,1
CA-2012-117086,Standard Class,1
CA-2012-117415,Standard Class,1
CA-2012-117611,Second Class,1
CA-2012-117772,Second Class,1
CA-2012-117800,Standard Class,1
CA-2012-117828,First Class,1
CA-2012-117884,Same Day,1
CA-2012-117898,Standard Class,1
CA-2012-117961,Standard Class,1
CA-2012-118227,Standard Class,1
CA-2012-118423,First Class,1
CA-2012-118444,Standard Class,1
CA-2012-118738,Standard Class,1
CA-2012-118843,Standard Class,1
CA-2012-118871,Second Class,1
CA-2012-118948,Standard Class,1
CA-2012-118955,Standard Class,1
CA-2012-119102,Standard Class,1
CA-2012-119214,Standard Class,1
CA-2012-119291,First Class,1
CA-2012-119480,Standard Class,1
CA-2012-119508,Standard Class,1
CA-2012-119550,Standard Class,1
CA-2012-119592,Second Class,1
CA-2012-119627,Standard Class,1
CA-2012-119634,Standard Class,1
CA-2012-119690,First Class,1
CA-2012-119697,Second Class,1
CA-2012-119879,Standard Class,1
CA-2012-119907,Standard Class,1
CA-2012-119942,First Class,1
CA-2012-120103,Standard Class,1
CA-2012-120320,Standard Class,1
CA-2012-120341,Second Class,1
